container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,dpw_division,council_district,ward,fire_zone,x,y
932,74,2018-07-27T13:18:53,2022-04-06T16:35:32,4th Division,926 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,5,4,19,4-26,-80.01842876,40.39246874
934,74,2018-07-27T13:18:53,2022-04-06T01:56:22,2nd Division,310 Paulson Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-12,-79.91296416,40.46282575
935,74,2018-07-27T13:18:53,2022-04-06T02:00:25,2nd Division,1153 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-15,-79.89898221,40.46478028
936,74,2018-07-27T13:18:53,2022-04-06T01:40:20,2nd Division,710 North Homewood Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89681857,40.45592772
937,74,2018-07-27T13:18:54,2022-04-06T01:33:23,2nd Division,7117 Bennett Street,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89830436,40.45678668
938,74,2018-07-27T13:18:54,2022-04-06T01:58:21,2nd Division,6471 Frankstown Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-10,-79.91498291,40.46090922
939,74,2018-07-27T13:18:54,2022-04-06T01:49:23,2nd Division,6967 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood West,2,9,12,3-17,-79.90138117,40.45849907
940,74,2018-07-27T13:18:54,2022-04-06T01:38:23,2nd Division,6286 East Liberty Boulevard,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-10,-79.91722562,40.46346259
941,74,2018-07-27T13:18:54,2022-04-06T01:31:34,2nd Division,4010 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,2,7,9,3-6,-79.95773511,40.46527537
942,74,2018-07-27T13:18:54,2022-04-06T13:50:26,2nd Division,5611 Elmer Street,Pittsburgh,Pennsylvania,15232,Shadyside,2,8,7,3-22,-79.93301621,40.4530568
943,74,2018-07-27T13:18:54,2022-04-06T01:40:20,2nd Division,6369 East Liberty Boulevard,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-10,-79.91557,40.46054
944,74,2018-07-27T13:18:54,2022-04-06T01:33:23,2nd Division,130 South Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-11,-79.92628224,40.46107072
945,74,2018-07-27T13:18:54,2022-04-06T01:35:22,2nd Division,125 South Beatty Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-11,-79.92723755,40.46163201
946,74,2018-07-27T13:18:54,2022-04-06T11:50:25,2nd Division,5404 Centre Ave,Pittsburgh,Pennsylvania,15232,Bloomfield,2,7,8,3-22,-79.93813268,40.45612928
947,74,2018-07-27T13:18:54,2022-04-06T01:56:19,2nd Division,501 Larimer Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-12,-79.9143897,40.46539533
948,74,2018-07-27T13:18:54,2022-04-06T01:51:27,2nd Division,5538 Stanton Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,7,11,3-9,-79.92654554,40.4715552
949,74,2018-07-27T13:18:54,2022-04-06T01:59:22,2nd Division,5305 Baum Boulevard,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-23,-79.93932338,40.45662959
950,74,2018-07-27T13:18:54,2022-04-06T01:52:23,2nd Division,8200 Bennett Street,Pittsburgh,Pennsylvania,15221,East Hills,2,9,13,3-17,-79.88084859,40.45458821
951,74,2018-07-27T13:18:54,2022-04-06T01:52:23,2nd Division,3722 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96158474,40.46453034
952,74,2018-07-27T13:18:54,2022-04-06T01:55:26,2nd Division,119 North Sheridan Ave,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92321626,40.46163017
953,74,2018-07-27T13:18:54,2022-04-06T01:57:28,2nd Division,6648 Fifth Avenue,Pittsburgh,Pennsylvania,15206,Shadyside,2,8,7,2-17,-79.91303822,40.45403986
954,74,2018-07-27T13:18:54,2022-04-06T01:55:25,2nd Division,4951 Centre Ave,Pittsburgh,Pennsylvania,15213,Bloomfield,2,7,8,2-23,-79.94458541,40.45416934
955,74,2018-07-27T13:18:54,2022-04-06T01:36:26,2nd Division,4052 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,9,3-6,-79.95541714,40.4630473
957,74,2018-07-27T13:18:54,2022-03-01T03:35:55,4th Division,1025 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,5,4,19,4-26,-80.01694723,40.39181156
958,74,2018-07-27T13:18:54,2022-04-06T01:44:28,2nd Division,Ansley Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92628327,40.46322012
959,74,2018-07-27T13:18:55,2022-04-06T01:53:21,2nd Division,3623 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96383827,40.46194844
960,74,2018-07-27T13:18:55,2022-04-06T13:25:25,2nd Division,800 South Negley Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,2,8,7,3-11,-79.93102286,40.45195329
961,74,2018-07-27T13:18:55,2022-04-06T01:38:24,2nd Division,6600 Fifth Avenue,Pittsburgh,Pennsylvania,15206,Shadyside,2,8,7,2-17,-79.91519236,40.45372827
962,74,2018-07-27T13:18:55,2022-04-06T01:59:20,4th Division,915 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,5,4,19,4-26,-80.01849942,40.39279428
963,74,2018-07-27T13:18:55,2022-04-06T01:33:17,2nd Division,120 South Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-8,-79.92587274,40.46162429
964,74,2018-07-27T13:18:55,2022-04-06T01:40:23,2nd Division,7121 Bennett Street,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89806631,40.45673236
965,74,2018-07-27T13:18:55,2022-04-06T02:00:36,2nd Division,6508 Frankstown Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-10,-79.91323466,40.46032319
966,74,2018-07-27T13:18:55,2022-04-06T01:35:18,2nd Division,130 South Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-11,-79.92617564,40.46088198
967,74,2018-07-27T13:18:55,2022-04-06T09:35:24,2nd Division,229 Stratford Avenue,Pittsburgh,Pennsylvania,15206,Friendship,2,7,8,3-23,-79.93320367,40.46105262
968,74,2018-07-27T13:18:55,2022-04-06T01:44:21,2nd Division,7246 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89529914,40.45508056
969,74,2018-07-27T13:18:55,2022-04-06T01:50:27,2nd Division,5879 Centre Ave,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-11,-79.92878678,40.45893155
970,74,2018-07-27T13:18:55,2022-04-06T01:43:22,2nd Division,5318 Friendship Avenue,Pittsburgh,Pennsylvania,15232,Bloomfield,2,7,8,3-23,-79.9377309,40.46185775
972,74,2018-07-27T13:18:55,2022-04-06T01:50:22,2nd Division,5100 Friendship Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.94311008,40.46238371
973,74,2018-07-27T13:18:55,2022-04-06T01:43:23,2nd Division,420 Roup Avenue,Pittsburgh,Pennsylvania,15206,Friendship,2,7,8,3-23,-79.93465,40.45818
975,74,2018-07-27T13:18:56,2022-04-06T09:35:17,2nd Division,7103 Penn Avenue,Pittsburgh,Pennsylvania,15208,Point Breeze North,2,9,14,3-14,-79.9034661,40.44997259
976,74,2018-07-27T13:18:56,2022-03-22T01:46:21,4th Division,742 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,5,4,19,4-26,-80.02042102,40.39391689
977,74,2018-07-27T13:18:56,2022-04-06T01:46:21,2nd Division,301 Larimer Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-10,-79.91599,40.46415
978,74,2018-07-27T13:18:56,2022-04-06T01:50:24,3rd Division,1854 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-1,-79.97968081,40.43736016
979,74,2018-07-27T13:18:56,2022-04-06T01:40:23,2nd Division,7237 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89560467,40.4551562
980,74,2018-07-27T13:18:56,2022-04-06T02:00:27,2nd Division,7120 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89800452,40.45582479
981,74,2018-07-27T13:18:56,2022-04-06T12:40:23,2nd Division,4901 Friendship Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.94546871,40.46273137
982,74,2018-07-27T13:18:56,2022-04-06T01:32:21,3rd Division,1730 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-1,-79.981573,40.4374555
985,74,2018-07-27T13:18:56,2022-04-06T13:09:33,3rd Division,1425 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-4,-79.98536419,40.43762173
986,74,2018-07-27T13:18:56,2022-04-06T13:35:22,2nd Division,421 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92278,40.46568
987,74,2018-07-27T13:18:56,2022-04-06T01:32:23,2nd Division,7721 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89611986,40.45538957
988,74,2018-07-27T13:18:56,2022-04-06T01:43:23,2nd Division,534 North Braddock Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89166,40.45205884
989,74,2018-07-27T13:18:56,2022-04-06T01:49:31,2nd Division,3950 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Lower Lawrenceville,2,7,6,3-6,-79.95737868,40.46273833
990,74,2018-07-27T13:18:56,2022-04-06T01:46:17,2nd Division,1502 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-18,-79.89599213,40.46888977
991,74,2018-07-27T13:18:56,2022-04-06T01:49:22,2nd Division,1101 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-15,-79.9005,40.46436
992,74,2018-07-27T13:18:56,2022-04-06T01:47:21,2nd Division,4420 Penn Avenue,Pittsburgh,Pennsylvania,15201,Central Lawrenceville,2,7,9,3-6,-79.95261,40.46617
993,74,2018-07-27T13:18:56,2022-04-02T13:28:04,2nd Division,819 Brushton Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.88822347,40.45539959
994,74,2018-07-27T13:18:56,2022-04-06T10:35:24,2nd Division,5140 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-23,-79.94225405,40.45793178
995,74,2018-07-27T13:18:57,2022-04-06T01:53:03,2nd Division,410 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92345725,40.46463287
996,74,2018-07-27T13:18:57,2022-04-06T01:57:17,2nd Division,3657 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96276551,40.46432459
997,74,2018-07-27T13:18:57,2022-04-06T01:42:20,2nd Division,3649 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.961843,40.46215302
998,74,2018-07-27T13:18:57,2022-04-06T01:43:25,2nd Division,804 North Negley Avenue,Pittsburgh,Pennsylvania,15206,Highland Park,2,7,11,3-9,-79.92629935,40.47166567
999,74,2018-07-27T13:18:57,2022-04-06T01:35:23,2nd Division,7317 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood North,2,9,13,3-17,-79.89336099,40.45679801
1000,74,2018-07-27T13:18:57,2022-04-06T02:02:24,2nd Division,8000 Frankstown Avenue,Pittsburgh,Pennsylvania,15221,East Hills,2,9,13,3-17,-79.88462191,40.45531946
1002,74,2018-07-27T13:18:57,2022-04-06T01:51:22,2nd Division,5701 Baum Boulevard,Pittsburgh,Pennsylvania,15232,East Liberty,2,7,8,3-23,-79.93315235,40.45864751
1003,74,2018-07-27T13:18:57,2022-04-06T01:50:29,2nd Division,5905 Station Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92505024,40.46421564
1004,74,2018-07-27T13:18:57,2022-04-06T01:38:27,2nd Division,247 South Pacific Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-23,-79.94031,40.46225
1005,74,2018-07-27T13:18:57,2022-04-06T13:35:21,2nd Division,South Beatty Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-11,-79.92764132,40.45939909
1006,74,2018-07-27T13:18:57,2022-04-06T01:50:24,2nd Division,5450 Friendship Avenue,Pittsburgh,Pennsylvania,15206,Friendship,2,7,8,3-23,-79.93452893,40.46149358
1007,74,2018-07-27T13:18:57,2022-04-06T01:56:22,2nd Division,6640 Frankstown Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-10,-79.9095,40.45908
1010,74,2018-07-27T13:18:57,2022-04-06T16:35:35,2nd Division,4782 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.94739922,40.46074698
1011,74,2018-07-27T13:18:57,2022-04-06T01:46:20,2nd Division,5450 Friendship Avenue,Pittsburgh,Pennsylvania,15206,Friendship,2,9,8,3-23,-79.93619238,40.46180235
1012,74,2018-07-27T13:18:57,2022-04-06T05:30:25,2nd Division,625 Brushton Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.88885127,40.45377563
1013,74,2018-07-27T13:18:57,2022-04-06T01:53:33,2nd Division,3349 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-2,-79.96679728,40.46170162
1014,74,2018-07-27T13:18:57,2022-04-06T02:01:28,2nd Division,825 Freeport Road,Pittsburgh,Pennsylvania,15238,Lincoln-Lemington-Belmar,2,9,12,3-24,-79.89555076,40.48722496
1015,74,2018-07-27T13:18:57,2022-04-06T01:37:22,2nd Division,5105 Fifth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,2,8,7,2-26,-79.93872454,40.44777893
1016,74,2018-07-27T13:18:58,2022-04-06T01:43:34,2nd Division,211 Roup Avenue,Pittsburgh,Pennsylvania,15206,Friendship,2,9,8,3-23,-79.93494,40.46223
1017,74,2018-07-27T13:18:58,2022-04-06T06:35:23,2nd Division,4951 Centre Ave,Pittsburgh,Pennsylvania,15213,Shadyside,2,8,7,2-23,-79.94451587,40.45407442
1018,74,2018-07-27T13:18:58,2022-04-06T01:42:22,2nd Division,231 Roup Avenue,Pittsburgh,Pennsylvania,15206,Friendship,2,9,8,3-23,-79.93511655,40.46173864
1019,74,2018-07-27T13:18:58,2022-04-06T01:57:37,1st Division,416 Pressley Street,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-20,-80.00087,40.45155
1020,74,2018-07-27T13:18:58,2022-04-06T15:35:23,2nd Division,238 South Negley Avenue,Pittsburgh,Pennsylvania,15206,Friendship,2,7,8,3-23,-79.93243163,40.4607866
1021,74,2018-07-27T13:18:58,2022-04-06T01:37:22,2nd Division,1306 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-15,-79.89778816,40.46643755
1022,74,2018-07-27T13:18:58,2022-04-06T02:01:34,2nd Division,6140 Station Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92267458,40.46346538
1023,74,2018-07-27T13:18:58,2022-04-06T07:30:24,2nd Division,622 North Homewood Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89695185,40.45544213
1024,74,2018-07-27T13:18:58,2022-04-06T01:40:25,2nd Division,4800 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.94694791,40.46063371
1025,74,2018-07-27T13:18:58,2022-04-06T01:38:20,2nd Division,1403 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-15,-79.89697214,40.46798976
1026,74,2018-07-27T13:18:58,2022-04-06T13:35:19,2nd Division,4115 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,9,3-6,-79.95340029,40.46345061
1027,74,2018-07-27T13:18:58,2022-04-06T01:31:21,2nd Division,370 South Negley Avenue,Pittsburgh,Pennsylvania,15232,Friendship,2,7,8,3-23,-79.93351085,40.45902242
1028,74,2018-07-27T13:18:58,2022-04-06T01:34:19,2nd Division,4739 Maripoe Street,Pittsburgh,Pennsylvania,15213,Bloomfield,2,7,8,2-23,-79.94783414,40.45510387
1029,74,2018-07-27T13:18:58,2022-04-06T01:39:33,2nd Division,421 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92308935,40.46542489
1030,74,2018-07-27T13:18:58,2022-04-06T01:32:22,2nd Division,123 North Sheridan Ave,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92305987,40.46189749
1031,74,2018-07-27T13:18:58,2022-04-06T02:01:22,2nd Division,6812 Fifth Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-14,-79.91091381,40.4554962
1032,74,2018-07-27T13:18:59,2022-04-06T01:46:22,2nd Division,5551 Centre Ave,Pittsburgh,Pennsylvania,15232,Shadyside,2,8,7,3-22,-79.93455395,40.45704371
1033,74,2018-07-27T13:18:59,2022-04-06T01:53:21,2nd Division,5862 Baum Boulevard,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-23,-79.92917813,40.45982374
1034,74,2018-07-27T13:18:59,2022-04-06T01:33:19,2nd Division,5707 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92861889,40.46287107
1035,74,2018-07-27T13:18:59,2022-04-06T02:04:27,3rd Division,409 Kirkpatrick Street,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.9758958,40.44494948
1036,74,2018-07-27T13:18:59,2022-04-06T01:42:35,3rd Division,2229 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,3,6,4,2-1,-79.97297603,40.43772179
1037,74,2018-07-27T13:18:59,2022-04-06T01:33:25,3rd Division,3444 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95959229,40.43961598
1039,74,2018-07-27T13:18:59,2022-04-06T01:34:16,3rd Division,3347 Forbes Ave,Pittsburgh,Pennsylvania,15213,South Oakland,3,3,4,2-14,-79.96136126,40.43830576
1040,74,2018-07-27T13:18:59,2022-04-06T02:05:26,3rd Division,3301 Forbes Ave,Pittsburgh,Pennsylvania,15213,South Oakland,3,3,4,2-14,-79.96275618,40.43727576
1041,74,2018-07-27T13:18:59,2022-04-06T01:45:23,3rd Division,3455 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,6,4,2-14,-79.95972748,40.43971262
1043,74,2018-07-27T13:18:59,2022-04-06T12:35:25,1st Division,3752 California Ave,Pittsburgh,Pennsylvania,15212,Brighton Heights,1,1,27,1-14,-80.04107,40.4834
1044,74,2018-07-27T13:18:59,2022-04-06T01:30:24,3rd Division,2032 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-1,-79.97615208,40.43721906
1045,74,2018-07-27T13:18:59,2022-04-06T01:33:23,3rd Division,1710 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-1,-79.98205356,40.43746646
1046,74,2018-07-27T13:18:59,2022-04-06T01:41:22,3rd Division,2321 Webster Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97502812,40.44863766
1048,74,2018-07-27T13:18:59,2022-04-06T15:40:53,3rd Division,2203 Fifth Avenue,Pittsburgh,Pennsylvania,15219,West Oakland,3,6,4,2-1,-79.9740385,40.43804699
1050,74,2018-07-27T13:18:59,2022-04-06T16:35:23,4th Division,1903 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.97894842,40.42874339
1051,74,2018-07-27T13:18:59,2022-04-06T01:48:22,3rd Division,3500 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.96009062,40.4404941
1052,74,2018-07-27T13:18:59,2022-04-06T11:30:54,3rd Division,1819 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-1,-79.98125256,40.4375553
1054,74,2018-07-27T13:19:00,2022-04-06T01:49:52,3rd Division,2002 Fifth Avenue,Pittsburgh,Pennsylvania,15219,West Oakland,3,6,4,2-1,-79.97736417,40.43828272
1055,74,2018-07-27T13:19:00,2022-04-06T13:35:24,3rd Division,3508 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95967126,40.44078996
1057,74,2018-07-27T13:19:00,2022-04-06T02:02:26,2nd Division,4210 Butler Street,Pittsburgh,Pennsylvania,15201,Central Lawrenceville,2,7,9,3-3,-79.96030623,40.47053188
1058,74,2018-07-27T13:19:00,2022-04-06T01:30:24,3rd Division,3616 Fifth Avenue,Pittsburgh,Pennsylvania,15213,West Oakland,3,8,4,2-14,-79.9586418,40.44180676
1059,74,2018-07-27T13:19:00,2022-04-06T11:51:24,1st Division,247 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.00845432,40.44639492
1061,74,2018-07-27T13:19:00,2022-04-06T01:40:35,1st Division,2900 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Strip District,6,7,6,3-2,-79.97336017,40.45747937
1062,74,2018-07-27T13:19:00,2022-04-06T01:30:19,2nd Division,4239 Main Street,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,9,3-6,-79.95272343,40.46390065
1063,74,2018-07-27T13:19:00,2022-04-06T01:56:46,5th Division,122 Virginia Ave,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00816971,40.42998537
1064,74,2018-07-27T13:19:00,2022-04-05T01:55:23,2nd Division,906 North Homewood Avenue,Pittsburgh,Pennsylvania,15208,Homewood North,2,9,13,3-17,-79.89631,40.45745
1065,74,2018-07-27T13:19:00,2022-04-06T01:42:23,2nd Division,119 McCandless Avenue,Pittsburgh,Pennsylvania,15201,Upper Lawrenceville,2,7,10,3-5,-79.95228801,40.48066661
1066,74,2018-07-27T13:19:00,2022-04-06T15:35:36,2nd Division,4707 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.9497792,40.46214627
1067,74,2018-07-27T13:19:00,2022-04-06T01:57:24,3rd Division,209 Atwood St,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95716611,40.44082109
1068,74,2018-07-27T13:19:00,2022-04-06T01:46:24,2nd Division,4734 Stanton Avenue,Pittsburgh,Pennsylvania,15201,Stanton Heights,2,9,10,3-7,-79.93492035,40.48058399
1069,74,2018-07-27T13:19:00,2022-04-06T01:54:23,3rd Division,3608 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95799436,40.44077471
1070,74,2018-07-27T13:19:00,2022-04-06T02:00:23,3rd Division,3520 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95885136,40.44012255
1071,74,2018-07-27T13:19:00,2022-04-06T10:35:22,3rd Division,3800 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95689,40.4416
1072,74,2018-07-27T13:19:00,2022-04-06T01:57:21,3rd Division,3524 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95919322,40.44114104
1073,74,2018-07-27T13:19:00,2022-04-06T01:35:23,3rd Division,4001 Fifth Avenue,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-7,-79.95644058,40.44337405
1075,74,2018-07-27T13:19:00,2022-04-06T01:36:23,2nd Division,4108 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,2,7,9,3-6,-79.95468209,40.46578207
1076,74,2018-07-27T13:19:01,2022-04-06T01:31:23,3rd Division,3602 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95899902,40.44126609
1077,74,2018-07-27T13:19:01,2022-04-06T14:35:22,3rd Division,3414 Fifth Avenue,Pittsburgh,Pennsylvania,15213,West Oakland,3,8,4,2-14,-79.9615644,40.43962897
1078,74,2018-07-27T13:19:01,2022-04-06T02:01:20,2nd Division,4115 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,9,3-6,-79.9535838,40.46358228
1079,74,2018-07-27T13:19:01,2022-04-06T10:35:25,2nd Division,4500 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.95194634,40.46309725
1080,74,2018-07-27T13:19:01,2022-04-06T01:54:23,2nd Division,4210 Main Street,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,9,3-6,-79.95407594,40.46476831
1081,74,2018-07-27T13:19:01,2022-04-06T01:43:18,2nd Division,4117 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,9,3-6,-79.9540183,40.46345856
1082,74,2018-07-27T13:19:01,2022-04-06T01:41:22,2nd Division,4505 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,9,3-6,-79.95166602,40.46315333
1083,74,2018-07-27T13:19:01,2022-04-06T10:35:24,2nd Division,4525 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,9,3-6,-79.950939,40.46276503
1084,74,2018-07-27T13:19:01,2022-04-06T13:35:22,2nd Division,312 Pearl Street,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.94993793,40.46191048
1085,74,2018-07-27T13:19:01,2022-04-06T13:26:15,2nd Division,4512 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.95139304,40.46282122
1086,74,2018-07-27T13:19:01,2022-04-06T01:51:23,2nd Division,4723 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.94906719,40.46163922
1087,74,2018-07-27T13:19:01,2022-04-06T01:31:20,2nd Division,4606 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.95054139,40.46236672
1088,74,2018-07-27T13:19:01,2022-04-06T09:35:23,2nd Division,4626 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.94999179,40.46207976
1089,74,2018-07-27T13:19:01,2022-04-06T01:31:26,2nd Division,4500 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-6,-79.95181436,40.46304544
1090,74,2018-07-27T13:19:01,2022-04-06T01:44:24,4th Division,1624 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.98890393,40.39880059
1091,74,2018-07-27T13:19:01,2022-04-06T01:37:25,2nd Division,4105 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,2,7,9,3-6,-79.95507962,40.46572975
1092,74,2018-07-27T13:19:01,2022-04-06T01:58:22,2nd Division,4322 Penn Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,9,3-6,-79.95356898,40.4658836
